TaskQLat.      PRRQLat.       TaskQLen       
1.8e-05        -1.5409e+09    1              
1.65442        -1.5409e+09    373            
0.925305       -1.5409e+09    219            
1.42808        -1.5409e+09    355            
1.25204        -1.5409e+09    331            
0.160913       -1.5409e+09    102            
0.513353       -1.5409e+09    165            
1.42024        -1.5409e+09    359            
1.65348        -1.5409e+09    369            
0.578207       -1.5409e+09    76             
0.128049       -1.5409e+09    67             
0.154067       -1.5409e+09    94             
0.420278       -1.5409e+09    142            
1.47674        -1.5409e+09    346            
1.71687        -1.5409e+09    394            
9.9e-05        -1.5409e+09    2              
1.48402        -1.5409e+09    354            
0.044192       -1.5409e+09    10             
0.001187       -1.5409e+09    5              
1e-06          -1.5409e+09    1              
0.072021       -1.5409e+09    4              
0.001159       -1.5409e+09    5              
0.929115       -1.5409e+09    214            
1.39664        -1.5409e+09    368            
0.629416       -1.5409e+09    68             
1.15682        -1.5409e+09    295            
0.373411       -1.5409e+09    58             
0.460205       -1.5409e+09    119            
0.344048       -1.5409e+09    135            
0.560451       -1.5409e+09    161            
0.126647       -1.5409e+09    63             
0.517916       -1.5409e+09    98             
0.536236       -1.5409e+09    92             
0.928844       -1.5409e+09    210            
0.925552       -1.5409e+09    223            
0.41899        -1.5409e+09    137            
1.22621        -1.5409e+09    327            
0.268935       -1.5409e+09    73             
2e-06          -1.5409e+09    1              
0.43386        -1.5409e+09    130            
0.009284       -1.5409e+09    30             
0.112226       -1.5409e+09    39             
0.155718       -1.5409e+09    82             
1.68742        -1.5409e+09    447            
0.129374       -1.5409e+09    59             
0.068138       -1.5409e+09    9              
0.389231       -1.5409e+09    62             
0.932283       -1.5409e+09    201            
0.276092       -1.5409e+09    73             
2e-06          -1.5409e+09    1              
1.6987         -1.5409e+09    431            
0.001069       -1.5409e+09    4              
7e-06          -1.5409e+09    1              
0.336818       -1.5409e+09    129            
2e-06          -1.5409e+09    1              
1.40916        -1.5409e+09    334            
0.000962       -1.5409e+09    3              
1.47292        -1.5409e+09    350            
