TaskQLat.      PRRQLat.       TaksQlen       
1.36108        24.7158        315            
1.33493        22.3505        503            
0.04415        27.4724        13             
2.77466        22.4904        591            
2.98972        22.4911        624            
0.015961       27.3325        1              
0.786839       20.9107        236            
0.496677       20.905         285            
1.43405        21.2035        728            
1.8138         22.3516        424            
2.50745        22.4896        580            
0.040512       27.4679        25             
2.91819        22.4908        634            
0.442065       26.0865        159            
0.673857       20.9078        260            
3.21292        22.532         575            
3.21229        22.5247        585            
0.771474       20.9102        241            
1.42255        22.3507        485            
2.85448        22.4905        646            
0.477271       20.9045        290            
0.429049       25.9676        197            
0.584154       26.0884        154            
0.044325       27.4681        23             
0.497574       26.087         139            
1.54997        22.3512        448            
1.40439        20.9132        221            
0.364257       25.9605        214            
2.18107        21.2094        568            
2.14077        22.3525        501            
0.036613       15.907         7              
2.52335        22.4898        574            
0.600084       20.9056        279            
1.40054        24.7162        366            
1.33333        24.7155        325            
0.502091       26.2972        93             
0.7483         20.9094        248            
0.48917        26.2953        104            
0.775368       20.9103        240            
0.658347       20.9074        264            
2.78658        22.4904        589            
0.469307       20.9044        291            
1.54609        22.3512        449            
1.29511        22.3504        513            
1.29346        24.7153        323            
2.55501        22.4899        574            
0.650575       20.9071        266            
0.666095       20.9076        262            
1.31506        22.3504        509            
0.376125       25.9606        209            
0.771542       20.91          242            
1.30529        24.7154        331            
1.32123        24.7155        328            
1.27788        24.7146        328            
2.5312         22.4898        572            
0.056238       27.3563        13             
2.32396        22.353         501            
2.77069        22.4904        592            
1.33458        20.9111        240            
2.53121        22.4898        571            
1.35715        24.7157        318            
1.49846        22.351         465            
0.73675        20.9089        251            
2.45633        22.4527        564            
0.76771        20.9099        243            
1.32298        22.3505        507            
1.25928        22.3502        524            
0.697147       20.9085        254            
0.104281       27.2001        7              
2.4124         22.4447        574            
0.03662        27.4678        29             
1.36503        24.7158        313            
2.30422        22.3529        505            
2.89435        22.4907        640            
1.43414        20.9154        202            
2.06114        21.2083        590            
2.75477        22.4903        595            
0.372154       25.9606        210            
3.07381        22.4912        622            
1.2786         21.2029        467            
2.08893        22.3524        490            
0.048004       27.472         16             
0.47481        26.2937        113            
3.23578        22.5451        543            
0.031866       27.2925        2              
1.82565        22.3517        416            
0.740527       20.9092        250            
2.76672        22.4903        593            
0.040539       27.4679        27             
1.99725        22.3521        508            
1.78716        21.2063        659            
1.52232        22.3511        456            
1.18694        21.2025        444            
0.520645       25.7241        156            
1.18327        21.2022        447            
1.43459        22.3508        480            
2.42006        22.445         571            
1.36898        24.7158        311            
1.22342        22.3501        535            
2.98587        22.4911        625            
0.036441       27.356         25             
0.744414       20.9093        249            
3.1692         22.4918        629            
1.35013        20.9115        236            
2.75874        22.4903        594            
1.44169        20.9158        456            
0.449936       26.0867        152            
0.779248       20.9104        239            
0.424134       26.0086        189            
2.50009        22.453         591            
3.23578        22.5451        542            
1.94139        22.3519        522            
1.40051        24.7162        367            
2.5194         22.4897        576            
0.047966       27.4723        14             
2.97784        22.491         627            
0.638969       20.9068        269            
0.048108       27.4683        20             
2.92217        22.4908        633            
0.434226       26.0865        162            
3.22419        22.5328        563            
1.13175        22.3498        541            
2.39297        22.4441        580            
0.437734       26.2908        129            
1.7754         21.2061        662            
1.80189        22.3515        429            
0.020891       27.4674        29             
1.49846        22.351         466            
0.096736       27.1997        10             
1.4459         21.2036        725            
1.40447        20.9131        222            
3.15349        22.4913        635            
2.14043        21.209         579            
0.607903       20.9058        277            
0.623458       20.9062        273            
0.422857       26.2897        136            
1.11584        22.3497        546            
0.75219        20.9095        247            
0.492668       20.9049        286            
2.90229        22.4907        638            
2.89832        22.4907        639            
2.89412        22.4907        641            
0.786782       20.9106        237            
2.90626        22.4907        637            
1.5691         21.2044        705            
1.57299        21.2045        704            
1.58481        21.2047        701            
2.24051        22.3527        498            
2.24449        22.3528        497            
0.438166       26.0865        161            
0.329088       25.9605        127            
1.19064        21.2028        442            
1.22338        22.3501        536            
2.18865        22.3526        507            
2.069          22.3523        496            
1.85818        21.2073        640            
1.43425        20.9153        203            
1.40275        22.3507        491            
1.39883        22.3506        492            
1.18308        21.2024        445            
1.4346         22.3508        481            
6.1e-05        1e-06          1              
2e-06          1e-06          1              
1e-06          0              1              
3.1e-05        0              1              
1e-06          0              1              
5e-06          0              1              
3e-06          0              1              
2e-06          0              1              
4e-06          0              1              
2e-06          0              1              
2e-06          0              1              
1.3e-05        0              1              
1.2e-05        0              1              
0.00562        0              1              
0.005613       0              2              
0.005512       0              3              
0.005495       0              4              
0.005449       0              5              
0.005458       0              6              
0.005435       0              7              
0.002222       0              8              
0.000134       0              9              
4e-06          0              1              
8e-06          0              1              
9e-06          0              1              
2e-06          0              1              
0.001056       1e-06          9              
0.018374       0              1              
0.018398       0              2              
0.016699       0              4              
0.01046        0              6              
0.009533       1e-06          7              
0.005238       0              10             
0.000241       1e-06          11             
0.00024        0              12             
0.00822        1e-06          9              
0.018396       0              3              
0.0095         0              8              
0.016158       0              5              
