TaskQLat.      PRRQLat.       TaskQLen       
1.2758         -1.54083e+09   364            
1.28823        -1.54083e+09   338            
0.079259       -1.54083e+09   88             
0.093719       -1.54083e+09   21             
0.136077       -1.54083e+09   95             
0.276335       -1.54083e+09   129            
0.221824       -1.54083e+09   141            
0.265114       -1.54083e+09   195            
1.01855        -1.54083e+09   261            
0.164321       -1.54083e+09   16             
0.176143       -1.54083e+09   199            
0.192129       -1.54083e+09   261            
1.27561        -1.54083e+09   362            
0.151207       -1.54083e+09   39             
0.782554       -1.54083e+09   184            
0.140324       -1.54083e+09   10             
1.33167        -1.54083e+09   335            
0.172701       -1.54083e+09   278            
1.40796        -1.54083e+09   309            
1.27938        -1.54083e+09   359            
1.49639        -1.54083e+09   365            
0.791301       -1.54083e+09   133            
0.168665       -1.54083e+09   176            
1.01957        -1.54083e+09   242            
0.23326        -1.54083e+09   205            
1.41189        -1.54083e+09   308            
0.229437       -1.54083e+09   130            
1.03669        -1.54083e+09   192            
0.800238       -1.54083e+09   106            
1.46842        -1.54083e+09   400            
1.29834        -1.54083e+09   312            
0.157538       -1.54083e+09   30             
0.791586       -1.54083e+09   136            
1.29876        -1.54083e+09   317            
0.000877       -1.54083e+09   2              
1.47226        -1.54083e+09   336            
0.093938       -1.54083e+09   23             
0.082959       -1.54083e+09   85             
0.225645       -1.54083e+09   136            
0.079468       -1.54083e+09   91             
0.240163       -1.54083e+09   101            
1e-05          -1.54083e+09   1              
1.33161        -1.54083e+09   334            
0.144299       -1.54083e+09   102            
0.096813       -1.54083e+09   10             
0.215065       -1.54083e+09   163            
0.085471       -1.54083e+09   50             
1.28508        -1.54083e+09   348            
0.020258       -1.54083e+09   3              
0.083454       -1.54083e+09   58             
0.176125       -1.54083e+09   157            
0.236542       -1.54083e+09   112            
0.214809       -1.54083e+09   161            
0.139016       -1.54083e+09   71             
0.083804       -1.54083e+09   62             
1.34674        -1.54083e+09   324            
0.233133       -1.54083e+09   122            
0.794728       -1.54083e+09   126            
1.29799        -1.54083e+09   308            
1.01463        -1.54083e+09   262            
1.01797        -1.54083e+09   255            
0.786623       -1.54083e+09   155            
0.241027       -1.54083e+09   198            
1.35852        -1.54083e+09   322            
1.02465        -1.54083e+09   224            
1.03335        -1.54083e+09   200            
1.01334        -1.54083e+09   282            
0.214835       -1.54083e+09   162            
1.031          -1.54083e+09   205            
1.00943        -1.54083e+09   285            
0.273272       -1.54083e+09   138            
0.232693       -1.54083e+09   116            
0.09661        -1.54083e+09   7              
0.240282       -1.54083e+09   104            
0.084297       -1.54083e+09   68             
